"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"いずみの保育園","大阪市鶴見区今津北1-11-18","いずみのほいくえん","学校・保育所","保育所","06-6955-8140","06-6955-8145","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5694243","34.6935260000004","保育所"
"せいあい保育園","大阪市阿倍野区丸山通1-3-61","せいあいほいくえん","学校・保育所","保育所","06-6651-2830","06-6651-2839","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5067324","34.6370964000007","保育所"
"きりん保育園","大阪市住吉区長居東3-8-32","きりんほいくえん","学校・保育所","保育所","06-6691-0250","06-6691-0350","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5172467","34.6077047000006","保育所"
"まんだい保育園","大阪市住吉区万代3-6-15","まんだいほいくえん","学校・保育所","保育所","06-6671-4320","06-6678-7202","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5038461","34.6205280000007","保育所"
"生江保育所","大阪市旭区生江3-14-13","いくえほいくしょ","学校・保育所","保育所","06-6922-7797","06-6922-7797","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.53472","34.7275080800005","保育所"
"認定こども園　関目聖マリア幼稚園（こひつじ）","大阪市城東区成育4-22-2","にんていこどもえん　せきめせいまりあようちえん（こひつじ）","学校・保育所","保育所","06-6931-2323","","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5437159","34.7121170000004","保育所"
"認定こども園　大阪信愛学院幼稚園","大阪市城東区古市2-7-30","にんていこどもえん　おおさかしんあいがくいんようちえん","学校・保育所","保育所","06-6939-4391","06-6939-4455","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.559761","34.7113230000004","保育所"
"きらら保育園","大阪市城東区関目3-8-4","きららほいくえん","学校・保育所","保育所","06-6931-7720","06－6931－7721","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5472776","34.7110083200004","保育所"
"アートチャイルドケア東淀川","大阪市東淀川区豊里4-3-6","あーとちゃいるどけあひがしよどがわ","学校・保育所","保育所","06-6160-0122","06-6160-0125","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.541538","34.7385180000003","保育所"
"認定こども園　関目聖マリア幼稚園","大阪市城東区成育4-8-12","にんていこどもえん　せきめせいまりあようちえん","学校・保育所","保育所","06-6932-4779","06-6932-0233","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5435203","34.7120340000005","保育所"
"社会福祉法人城東福祉会　今福青い鳥保育園","大阪市城東区今福西１丁目６－３０","いまふくあおいとりほいくえん","学校・保育所","保育所","06-6936-2500","06-6936-2502","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.546892","34.6993190000006","保育所"
"ながいけ認定こども園","大阪市阿倍野区阪南町5-2-26","ながいけにんていこどもえん","学校・保育所","保育所","06-6622-3444","06-6622-3670","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.513628","34.6246210000003","保育所"
"あおぞら保育園阿倍野","大阪市阿倍野区美章園2-21-4","あおぞらほいくえんあべの","学校・保育所","保育所","06-4301-0123","06-4301-0123","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.525419","34.6389080000006","保育所"
"エンジェルキッズ阿倍野園","大阪市阿倍野区天王寺町北２丁目１－９","えんじぇるきっずあべのえん","学校・保育所","保育所","06-6719-6666","06-6719-6666","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.52476","34.6478140000005","保育所"
"キッズパレス","大阪市阿倍野区旭町1-6-3","きっずぱれす","学校・保育所","保育所","06-6636-8151","06-6636-8151","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.508548","34.6453020000006","保育所"
"ひつじのおうち保育園","大阪市阿倍野区旭町3-2-5　あべのシャルム200","ひつじのおうちほいくえん","学校・保育所","保育所","06-6648-0839","06-6633-8516","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.508655","34.6421280000003","保育所"
"がもうこども園","大阪市城東区中央2-10-26","がもうこどもえん","学校・保育所","保育所","06-6930-3300","06-6930-3400","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.543342","34.7018202400006","保育所"
"城東よつばこども園","大阪市城東区鴫野西３丁目１－２４","じょうとうよつばこどもえん","学校・保育所","保育所","06-6963-0428","06-6963-0456","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5414805","34.6959006000006","保育所"
"幼保連携型認定こども園　ゆめの樹保育園","大阪市城東区今福西6-6-30","ようほれんけいがたにんていこどもえん　ゆめのきほいくえん","学校・保育所","保育所","06-6934-6001","06-6934-6011","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5516661","34.7031441100004","保育所"
"浪速小学校","浪速区日本橋西 1-7-6","","学校・保育所","小学校","","","","","","","","135.504011","34.6582970000003","小学校"
"南港みなみ小学校","住之江区南港中3-5-14","","学校・保育所","小学校","","","","","","","","135.425605000001","34.6283870000006","小学校"
"昇陽高等学校","此花区朝日1-1-9","しょうようこうとうがっこう","学校・保育所","高等学校","06-6461-0091","","http://www.oskshoyo.ed.jp/jhs/","","","","","135.461926700001","34.6851297600005","高等学校"
"クオリスキッズ北梅田保育園","大阪市北区大淀中3-9-22","くおりすきっずきたうめだほいくえん","学校・保育所","保育所","06-6345-5350","06-6345-5351","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.483929700002","34.7047578200008","保育所"
"ちゃいれっく東天満保育園","大阪市北区同心1-1-26　ブリリアントタワー","ちゃいれっくひがしてんまほいくえん","学校・保育所","保育所","06-6360-9681","06-6360-9682","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5180568","34.6997787100006","保育所"
"マミーズアイ保育園おおさかきた園","大阪市北区大淀中1-11-9","まみーずあいほいくえんおおさかきたえん","学校・保育所","保育所","06-6453-4150","06-6453-4170","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.487592700002","34.7039905200008","保育所"
"ポポラー大阪長柄園","大阪市北区長柄中3-3-6","ぽぽらーおおさかながらえん","学校・保育所","保育所","06-4800-7050","06-4800-7051","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5138629","34.7158870200006","保育所"
"愛のめぐみ保育園","大阪市北区天神橋8-4-16","あいのめぐみほいくえん","学校・保育所","保育所","06-6755-4600","06-6755-4603","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5111107","34.7160423700006","保育所"
"マザーシップ新梅田保育園","大阪市北区大淀南3-12-12","まざーしっぷしんうめだほいくえん","学校・保育所","保育所","06-6346-3012","06-6346-3013","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.479895200002","34.7016941400008","保育所"
"中崎町かいせい保育園","大阪市北区中崎西1-7-39","なかざきちょうかいせいほいくえん","学校・保育所","保育所","06-6131-5551","06-6131-5581","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5052292","34.7076954800006","保育所"
"茶屋中津保育園","大阪市北区中津3-3-3","ちゃやなかつほいくえん","学校・保育所","保育所","06-6377-6333","06-6377-6335","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.492024300002","34.7101901500008","保育所"
"金蘭会保育園","大阪市北区大淀南3-3-14","きんらんかいほいくえん","学校・保育所","保育所","06-6454-0800","06-6454-0802","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.483024100002","34.7003864700008","保育所"
"えがおの森保育園・どうしん","大阪市北区同心1-6-27　千趣会ビジネスセンター別館","えがおのもりほいくえん・どうしん","学校・保育所","保育所","06-6358-4611","06-6358-4612","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.516523","34.7004782000006","保育所"
"認定こども園　ぴっころきっず新梅田園","大阪市北区中津7-5-24　ブリエウメキタ","にんていこどもえん　ぴっころきっずしんうめだえん","学校・保育所","保育所","06-6136-8312","06-6136-8312","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.487781300002","34.7091822800008","保育所"
"豊崎ちとせ保育園","大阪市北区豊崎1-6-5","とよさきちとせほいくえん","学校・保育所","保育所","06-6131-4088","06-6131-4087","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5033755","34.7105117600007","保育所"
"天満ちとせ保育園","大阪市北区天満1-18-24","てんまちとせほいくえん","学校・保育所","保育所","06-6948-5707","06-6948-5708","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5186705","34.6942098200007","保育所"
"クオリスキッズ天六保育園","大阪市北区長柄中2-5-35","くおりすきっずてんろくほいくえん","学校・保育所","保育所","06-6940-0281","06-6940-0282","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5158198","34.7146958100007","保育所"
"中崎はな保育園","大阪市北区中崎2-4-29","なかざきはなほいくえん","学校・保育所","保育所","06-6371-1387","06-6467-8873","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5061465","34.7097253400006","保育所"
"ＡＩＡＩ　ＮＵＲＳＥＲＹ　大淀中","大阪市北区大淀中3-17-15","あいあい　なーさりー　おおよどなか","学校・保育所","保育所","06-6131-5704","06-6131-5705","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.484561400002","34.7061892300009","保育所"
"トレジャーキッズほんじょう保育園","大阪市北区本庄東2-7-9","とれじゃーきっずほんじょうほいくえん","学校・保育所","保育所","06-6485-8206","06-6485-82060","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.507688300001","34.7136456600006","保育所"
"天音つばさ保育園","大阪市北区東天満1-4-5","あまねつばさほいくえん","学校・保育所","保育所","06-6882-0283","06-6882-4152","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5166873","34.6960772400006","保育所"
"認定こども園　中之島ちどり保育園","大阪市北区天神西町3‐16","にんていこどもえん　なかのしまちどりほいくえん","学校・保育所","保育所","06-6362-3755","06-6362-3766","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5102784","34.6947251700006","保育所"
"明の守なかざき園","大阪市北区中崎1-7-8","あきのもりなかざきえん","学校・保育所","保育所","06-6373-0080","06-6373-0090","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5069283","34.7069334100007","保育所"
"さくらんぼルーム","大阪市北区長柄東3-2-1-103","さくらんぼるーむ","学校・保育所","保育所","06-6354-6420","","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5163788","34.7167716400006","保育所"
"フェアリールーム天六園","大阪市北区本庄東2-2-30-2B号　ウィッシュ大阪ビル","ふぇありーるーむてんろくえん","学校・保育所","保育所","06-7220-4224","","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5104678","34.7140759100006","保育所"
"クオリスキッズ中津三丁目保育園","大阪市北区中津3-25-2　北梅田パークレジデンス1階","くおりすきっずなかつさんちょうめほいくえん","学校・保育所","保育所","06-6292-5757","06-6292-5758","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.491757000002","34.7123246200008","保育所"
"こぐまの森保育園　梅田園","大阪市北区豊崎2-8-13　ジョリーフローラ1Ｆ","こぐまのもりほいくえん　うめだえん","学校・保育所","保育所","06-6376-1671","06-6376-1681","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5008081","34.7111759900004","保育所"
"かいせいプチ保育園　天満橋園","大阪市北区天満2-1-11","かいせいぷちほいくえんてんまばしえん","学校・保育所","保育所","06-6232-8817","06-6232-8817","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5167511","34.6926141600006","保育所"
"中之島ちどりキッズ","大阪市北区西天満3-8-11　レジデンス富貴屋101号","なかのしまちどりきっず","学校・保育所","保育所","06-6926-4467","06-6926-4467","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5074452","34.6955645500007","保育所"
"ぴっころきっず中津園","大阪市北区中津3-4-33　明成中津ビル1階","ぴっころきっずなかつえん","学校・保育所","保育所","06-6292-7224","06-6292-7224","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.493456900002","34.7107866000008","保育所"
"ぴっころきっず北区役所園","大阪市北区扇町2-1-27","ぴっころきっずきたくやくしょえん","学校・保育所","保育所","06-6809-1228","06-6809-1228","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5102875","34.7057203500006","保育所"
"キッズハーモニー・なかのしま","大阪市北区中之島1-3-20","きっずはーもにー・なかのしま","学校・保育所","保育所","06-4708-7080","06-4708-7080","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5024351","34.6934666500008","保育所"
"ニチイキッズ大淀中保育園","大阪市北区大淀中3-11-32　ドムール北三番館1階","にちいきっずおおよどなかほいくえん","学校・保育所","保育所","06-6442-3631","06-6442-3632","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.485818000002","34.7055613800008","保育所"
"にじのとり保育園","大阪市北区紅梅町1-2　アーデン南森町1Ｆ","にじのとりほいくえん","学校・保育所","保育所","06-6356-1135","06-6356-1135","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5145206","34.6984512900006","保育所"
"商店街の保育ママ　興学院","大阪市北区黒崎町6-13","しょうてんがいのほいくまま　こうがくいん","学校・保育所","保育所","06-6371-6056","06-6371-6056","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5091541","34.7075328900003","保育所"
"コミニケ保育園","大阪市北区天満4-1-2　コミニケ出版ビル2階","こみにけほいくえん","学校・保育所","保育所","06-6882-7701","06-6882-7702","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5144531","34.6922240000006","保育所"
"さくらさくみらい　善源寺","大阪市都島区善源寺町1-13-22","さくらさくみらい　ぜんげんじ","学校・保育所","保育所","06-6180-6039","06-6180-6039","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5223676","34.7116966900006","保育所"
"アスクうちんだい保育園","大阪市都島区内代町1-6-7","あすくうちんだいほいくえん","学校・保育所","保育所","06-6958-1573","06-6180-7242","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5366533","34.7097430400005","保育所"
"トレジャーキッズともぶち保育園","大阪市都島区友渕町2-10-17","とれじゃーきっずともぶちほいくえん","学校・保育所","保育所","06-6180-7020","06-6180-7020","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5291027","34.7145070100006","保育所"
"うれしい保育園　都島","大阪市都島区高倉町3-6-11","うれしいほいくえん　みやこじま","学校・保育所","保育所","06-6924-7121","06-6924-7131","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5312238","34.7194844500006","保育所"
"ニチイキッズ都島南通り保育園","大阪市都島区都島南通1-22-11","にちいきっずみやこじまみなみどおりほいくえん","学校・保育所","保育所","06-6923-8722","06-6923-8723","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5286421","34.7041241000006","保育所"
"トレジャーキッズきょうばし保育園","大阪市都島区都島南通2-12-4","とれじゃーきっずきょうばしほいくえん","学校・保育所","保育所","06-6923-8105","06-6923-8105","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5337835","34.7018220800006","保育所"
"認定こども園　内代まつのはな保育園","大阪市都島区都島北通2-9-16","にんていこどもえん　うちんだいまつのはなほいくえん","学校・保育所","保育所","06-6921-5515","06-6921-5516","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5345962","34.7095791300006","保育所"
"認定こども園　淀川幼稚園","大阪市都島区大東町2-5-28","にんていこどもえん　よどがわようちえん","学校・保育所","幼稚園","06-6922-1214","06-6922-1271","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5278197","34.7237868300006","幼稚園"
"きらきらＢａｂｙ　都島園","大阪市都島区都島北通1-11-8　アーバン都島1階","きらきらべびー　みやこじまえん","学校・保育所","保育所","06-7182-2158","06-6922-0311","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5272833","34.7099244000006","保育所"
"きらきらＢａｂｙ　都島本通園","大阪市都島区都島本通1-21-15","きらきらべびー　みやこじまほんどおりえん","学校・保育所","保育所","06-6955-9008","06-6955-9004","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5238592","34.7099730400006","保育所"
"桜の宮ベビーセンター","大阪市都島区東野田町1-15-18","さくらのみやべびーせんたー","学校・保育所","保育所","06-6352-4907","06-6352-4907","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5295391","34.6971118700005","保育所"
"社会福祉法人大阪婦人ホーム 子ロバ乳児園","大阪市都島区都島北通2-21-33","おおさかふじんほーむころばにゅうじえん","学校・保育所","保育所","06-6180-7258","06-6180-7058","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.531227","34.7112323100005","保育所"
"東野田ちどりキッズ","大阪市都島区東野田町5-8-16　マリス京橋WING　102号室","ひがしのだちどりきっず","学校・保育所","保育所","06-6925-1577","06-6925-1577","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5337932","34.6999898000006","保育所"
"くじら保育園　都島東野田園","大阪市都島区東野田町1-20-4　SWISS京橋1階","くじらほいくえん　みやこじまひがしのだえん","学校・保育所","保育所","06-4792-8050","06-4792-8050","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5274461","34.6972740700006","保育所"
"桜ノ宮サンフレンズ保育園","大阪市都島区中野町5-2-32　　サンフォーリーフタウン桜ノ宮1階","さくらのみやさんふれんずほいくえん","学校・保育所","保育所","06-7502-7193","06-7502-2260","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5203806","34.7050145000006","保育所"
"くじら保育園　都島北園","大阪市都島区都島北通1-16-18","くじらほいくえん　みやこじまきたえん","学校・保育所","保育所","06-6180-7407","06-6180-7407","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5306409","34.7106340700006","保育所"
"東野田ちどりキッズ庁舎内","大阪市都島区中野町2-16-20　都島区役所設備棟1階","ひがしのだちどりきっずちょうしゃない","学校・保育所","保育所","06-6358-8008","06-6358-8008","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5281068","34.7011159300006","保育所"
"エンジェルキッズ都島園","大阪市都島区都島北通1-23-13　マルニコーポ都島第4　102号","えんじぇるきっずみやこじまえん","学校・保育所","保育所","06-6180-4080","06-6180-4080","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5305257","34.7118802400006","保育所"
"アイグラン保育園海老江","大阪市福島区海老江2-11-12　共和ビル2階・3階","あいぐらんほいくえんえびえ","学校・保育所","保育所","06-6136-8846","06-6136-8847","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.472485000002","34.6976374900009","保育所"
"アイグラン保育園玉川","大阪市福島区玉川4-4-17","あいぐらんほいくえんたまがわ","学校・保育所","保育所","06-6225-8152","06-6225-8154","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.478881400002","34.6893028400009","保育所"
"どんぐりこ福島吉野保育園","大阪市福島区吉野2-9-4","どんぐりこふくしまよしのほいくえん","学校・保育所","保育所","06-6441-8872","06-6441-8873","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.475366100002","34.6911174000009","保育所"
"社会福祉法人　阪神長楽苑　優心保育園","大阪市福島区福島8-3-9","はんしんちょうらくえん　ゆうしんほいくえん","学校・保育所","保育所","06-4798-0278","06-4798-0274","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.481341300002","34.6943775500008","保育所"
"新家保育園","大阪市福島区吉野5-6-12","しんけほいくえん","学校・保育所","保育所","06-6462-0064","06-6462-0351","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.467244600002","34.6869951000009","保育所"
"新福島ちどり保育園","大阪市福島区吉野1-5-1","しんふくしまちどりほいくえん","学校・保育所","保育所","06-6136-8660","06-6136-8645","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.479444500002","34.6926801200009","保育所"
"吉野かいせい保育園","大阪市福島区吉野3-9-24","よしのかいせいほいくえん","学校・保育所","保育所","06-6131-8820","06-6131-8816","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.473062200002","34.6897674500008","保育所"
"吉野ちとせ保育園","大阪市福島区吉野4-9-19","よしのちとせほいくえん","学校・保育所","保育所","06-6461-3380","06-6461-3388","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.471973400002","34.6908477900009","保育所"
"ソフィア吉野保育園","大阪市福島区吉野4-13-10","そふぃあよしのほいくえん","学校・保育所","保育所","06-6225-8607","06-6225-8609","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.471463500002","34.6887621100008","保育所"
"海老江ひばりこども園","大阪市福島区海老江５－３－22","えびえひばりこどもえん","学校・保育所","保育所","06-4256-5775","06-4256-5773","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.473547500002","34.6960630500009","保育所"
"ＡＩＡＩ　ＮＵＲＳＥＲＹ　鷺洲","大阪市福島区鷺洲4-2-19","あいあい　なーさりー　さぎす","学校・保育所","保育所","06-6743-4815","06-6743-4816","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.481529500002","34.6996111600008","保育所"
"アポロ鷺洲保育園","大阪市福島区鷺洲5-9-11","あぽろさぎすほいくえん","学校・保育所","保育所","06-6451-8911","06-6451-8921","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.478071100002","34.7005145300008","保育所"
"クオリスキッズ野田保育園","大阪市福島区野田3-5-3","くおりすきっずのだほいくえん","学校・保育所","保育所","06-6467-8731","06-6467-8732","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.476461200002","34.6878203400008","保育所"
"小規模保育園　育　福島本園","大阪市福島区福島4-5-49","しょうきぼほいくえん　はぐくみ　ふくしまほんえん","学校・保育所","保育所","06-7493-7433","06-7493-7433","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.483709900002","34.6940847500008","保育所"
"ほっこりひばり保育園","大阪市福島区玉川2-6-12　フローレス玉川1Ｆ","ほっこりひばりほいくえん","学校・保育所","保育所","06-6441-8899","","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.478908000002","34.6906767700008","保育所"
"ＡＩＡＩ　ＭＩＮＩ　中之島","大阪市福島区玉川1-2-3　徳仏ビル2Ｆ","あいあい　みに　なかのしま","学校・保育所","保育所","06-6136-7376","06-6136-7376","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.482914300002","34.6889967400008","保育所"
"げんき保育園　吉野園","大阪市福島区吉野3-14-21　T’scourt 福島１Ｆ","げんきほいくえん　よしのえん","学校・保育所","保育所","06-6147-8253","06-6147-8253","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.474524400002","34.6903915800008","保育所"
"キッズステーション　あすなろっこ","大阪市福島区吉野3-6-23　ブラン福島","きっずすてーしょん　あすなろっこ","学校・保育所","保育所","06-6464-3744","06-6463-7440","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.474460900002","34.688992840001","保育所"
"くじら保育園　海老江園","大阪市福島区海老江7-14-1　アミル9　1階","くじらほいくえん　えびええん","学校・保育所","保育所","06-6225-7089","06-6225-7089","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.470197700002","34.694926720001","保育所"
"アップル保育園野田","大阪市福島区野田3-1-20　ロベリア玉川","あっぷるほいくえんのだ","学校・保育所","保育所","06-6466-1170","06-6466-1171","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.478153600002","34.6875803900008","保育所"
"まんまる保育園","大阪市福島区鷺洲1-5-17　1F","まんまるほいくえん","学校・保育所","保育所","06-6442-1002","06-6442-1003","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.481917300002","34.6960558100008","保育所"
"のだふじひばり保育園","大阪市福島区大開1-8-1","のだふじひばりほいくえん","学校・保育所","保育所","06-4303-3552","06-6461-5277","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.472565400002","34.6922003600009","保育所"
"海東ひばりベビーセンター","大阪市福島区海老江1丁目5-52　ｲｵﾝｽﾀｲﾙ海老江店内2階","かいとうひばりべびーせんたー","学校・保育所","保育所","06-6131-4057","06-6131-4058","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.475885700002","34.6981681400008","保育所"
"ハートフルふくしま保育園","大阪市福島区玉川1-1-36　キングマンション堂島川1階","はーとふるふくしまほいくえん","学校・保育所","保育所","06-6450-8452","06-6450-8453","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.483964600002","34.6894813900008","保育所"
"ＫＩＤＳＲＯＯＭ　Baby-beeふくしま園","大阪市福島区鷺洲3-1　鷺洲第2団地1棟102号","きっずるーむ　べいびーびーふくしまえん","学校・保育所","保育所","06-6458-0328","06-6458-0328","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.480140300002","34.6969539800008","保育所"
"勢至学園西九条園","大阪市此花区西九条1丁目36番5号","せいしがくえんにしくじょうえん","学校・保育所","保育所","06-6147-8563","06-6147-8562","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.467540100002","34.680521600001","保育所"
"しおん大谷保育園","大阪市此花区島屋3-6-32","しおんおおたにほいくえん","学校・保育所","保育所","06-6466-2805","06-6465-2805","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.443134700002","34.6770981100012","保育所"
"四貫島保育園","大阪市此花区梅香3-7-2","しかんじまほいくえん","学校・保育所","保育所","06-6468-0006","06-6468-0351","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.457405100002","34.681094720001","保育所"
"ぬくもりのおうち保育　春日出中園","大阪市此花区春日出中1-1-14","ぬくもりのおうちほいく　かすがでなかえん","学校・保育所","保育所","06-4804-4188","06-4804-4188","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.454936300002","34.680438000001","保育所"
"キングダム・キッズ春日出","大阪市此花区春日出中1-28-16 ステージ21","きんぐだむ・きっずかすがで","学校・保育所","保育所","06-6463-1901","06-6463-1911","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.453126100002","34.682316440001","保育所"
"しおん大谷保育園めばえ","大阪市此花区島屋3-7-26","しおんおおたにほいくえんめばえ","学校・保育所","保育所","06-6466-2805","06-6461-2805","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.443141700002","34.6769795300011","保育所"
"西九条おはな保育園","大阪市此花区西九条3-8-23","にしくじょうおはなほいくえん","学校・保育所","保育所","06-6147-8063","06-6147-8063","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.465587400002","34.6839959700009","保育所"
"ぬくもりのおうち保育　梅香園","大阪市此花区梅香1-26-11　大森ビル1階","ぬくもりのおうちほいく　ばいかえん","学校・保育所","保育所","06-6462-8841","6462-8841","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.462080200002","34.684217330001","保育所"
"認定こども園　蓮美幼児学園もりのみやキンダースクール","大阪市中央区森ノ宮中央2-8-7","にんていこどもえん　れんびようじがくえんもりのみやきんだーすくーる","学校・保育所","保育所","06-6949-4152","06-6949-4153","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5285226","34.6802380300006","保育所"
