"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"加島中住宅前公園","大阪市淀川区加島1-51","かしまなかじゅうたくまえこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.460621900001","34.7261310000005","公園"
"加島南公園","大阪市淀川区加島1-30","かしまみなみこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.459326200001","34.7249469800005","公園"
"加島中央公園","大阪市淀川区加島1-58","かしまちゅうおうこうえん","公園・スポーツ","公園","06-6309-0008","","","","","近隣公園","","135.459876000001","34.7285527700005","公園"
"加島今之町公園","大阪市淀川区加島2-7","かしまいまのちょうこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.458469300001","34.7307391000005","公園"
"加島中公園","大阪市淀川区加島3-9","かしまなかこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.454769100001","34.7300780000005","公園"
"加島西公園","大阪市淀川区加島4-16","かしまにしこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.452268900001","34.7320141000005","公園"
"加島北公園","大阪市淀川区加島4-7","かしまきたこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.455572200001","34.7317608000005","公園"
"三津屋東公園","大阪市淀川区三津屋北1-2","みつやひがしこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.473936300001","34.7300691000004","公園"
"新高公園","大阪市淀川区新高4-6","にいたかこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.479824700001","34.7340778000004","公園"
"新高中央公園","大阪市淀川区新高4-15","にいたかちゅうおうこうえん","公園・スポーツ","公園","06-6309-0008","","","","","近隣公園","","135.478595500001","34.7356969300004","公園"
"野中北公園","大阪市淀川区野中北2-4","のなかきたこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.478746700001","34.7283330000004","公園"
"三津屋公園","大阪市淀川区三津屋南2-20","みつやこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.469792100001","34.7259690000005","公園"
"三津屋中央公園","大阪市淀川区三津屋南3-21","みつやちゅうおうこうえん","公園・スポーツ","公園","06-6309-0008","","","","","近隣公園","","135.463725100001","34.7242251000005","公園"
"かすがえ公園","大阪市都島区都島本通1-19","かすがえこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5220282","34.7103891000003","公園"
"御幸南児童遊園","大阪市都島区御幸町1-7","みゆきみなみじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5339028","34.7139971000003","児童遊園・広場"
"御幸北児童遊園","大阪市都島区御幸町2-9","みゆききたじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5338469","34.7169138000003","児童遊園・広場"
"高倉中央公園","大阪市都島区御幸町2-4","たかくらちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5329077","34.7154691000003","公園"
"桜之宮東公園","大阪市都島区東野田町5-10","さくらのみやひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5352328","34.7005058000003","公園"
"城北緑道公園","大阪市都島区毛馬町5-4・大東町2-6・3-1","しろきたりょくどうこうえん","公園・スポーツ","公園","","","","","","緑道","","135.5257082","34.7266671000003","公園"
"善源寺公園","大阪市都島区善源寺町1-4","ぜんげんじこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5240063","34.7105531000003","公園"
"善源寺楠公園","大阪市都島区善源寺町1-11","ぜんげんじくすこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5234188","34.7119890000003","公園"
"中野公園","大阪市都島区中野町5-7","なかのこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5215667","34.7058811000003","公園"
"中野南公園","大阪市都島区中野町3-1","なかのみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5243169","34.7022281000003","公園"
"都島公園","大阪市都島区中通2-22","","公園・スポーツ","公園","","","","","","近隣公園","","135.5312892","34.7052895500003","公園"
"都島中央公園","大阪市都島区中野町5-15","","公園・スポーツ","公園","","","","","","近隣公園","","135.522677","34.7073658800003","公園"
"都島南通公園","大阪市都島区都島南通1-24","みやこじまみなみどおりこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5257277","34.7058028000003","公園"
"都島北一公園","大阪市都島区都島北通1-13","みやこじまきたいちこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5277611","34.7108669000003","公園"
"都島北通公園","大阪市都島区都島北通2-4","みやこじまきたどおりこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5335943","34.7094609000003","公園"
"東都島公園","大阪市都島区都島本通4-6","ひがしみやこじまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5322562","34.7063689000003","公園"
"東毛馬公園","大阪市都島区毛馬町2-5","ひがしけまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5279672","34.7220001000003","公園"
"東野田公園","大阪市都島区東野田町1-4","ひがしのだこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.528069","34.6954559000003","公園"
"内代公園","大阪市都島区内代町3-3","","公園・スポーツ","公園","","","","","","街区公園","","135.53633","34.7131500000003","公園"
"敷島公園","大阪市都島区都島本通3-25","しきしまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.528358","34.7083720000003","公園"
"毛馬西公園","大阪市都島区毛馬町3-1","けまにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.519619","34.7205219000003","公園"
"毛馬中央公園","大阪市都島区毛馬町4-1","","公園・スポーツ","公園","","","","","","街区公園","","135.52162","34.7225600000003","公園"
"毛馬東公園","大阪市都島区毛馬町5-5","けまひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5250419","34.7252440000003","公園"
"毛馬南公園","大阪市都島区毛馬町2-11","けまみなみこうえん","公園・スポーツ","公園","","","","","","緑道","","135.5238332","34.7214109000003","公園"
"毛馬北公園","大阪市都島区毛馬町4-13","けまきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5206471","34.7246751000003","公園"
"友渕公園","大阪市都島区友渕町3-9","ともぶちこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5295357","34.7212861000003","公園"
"友渕中央公園","大阪市都島区友淵町1-3","","公園・スポーツ","公園","","","","","","近隣公園","","135.5252412","34.7193702800003","公園"
"高倉三公園","大阪市都島区高倉町3-13","たかくらさんこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5326692","34.7205190000003","公園"
"都島スポーツセンター","大阪市都島区中野町5-15-21","みやこじますぽーつせんたー","公園・スポーツ","体育施設","06-6927-9124","06-6927-9134","http://osakashi.opas.jp/genre/indoor/tobu_miyakojimaku_higashinariku_ikunoku_jotoku_tsurumiku/miyakojimasportscenter/index.html","","https://www.osaka-heartfulweb.jp/020601.html","","","135.5220479","34.7080481400003","体育施設"
"桜之宮野球場","大阪市都島区毛馬桜之宮公園内","さくらのみややきゅうじょう","公園・スポーツ","体育施設","06-6912-0650","06-6913-6804","","","","https://www.city.osaka.lg.jp/miyakojima/page/0000015213.html","","135.5222189","34.7012252000003","体育施設"
"東住吉スポーツセンター","大阪市東住吉区公園南矢田4-30-3","ひがしすみよしすぽーつせんたー","公園・スポーツ","体育施設","06-6694-4580","06-6694-4581","http://osakashi.opas.jp/chikubetu/nanbu/hisumi/higashisumiyoshi_spocen/index.html","","https://www.osaka-heartfulweb.jp/220601.html","","","135.52626","34.5987200000003","体育施設"
"榎並川ちびっこ広場","大阪市都島区都島北通1-22","えなみがわちびっこひろば","公園・スポーツ","児童遊園・広場","","","","","","","","135.52885","34.7121700000003","児童遊園・広場"
"中野第6町会ちびっこ広場","大阪市都島区中野町5-6","なかのだいろくちょうかいちびっこひろば","公園・スポーツ","児童遊園・広場","","","","","","","","135.52148","34.7054900000003","児童遊園・広場"
"友善ちびっこ広場","大阪市都島区善源寺町2-6","ともぜんちびっこひろば","公園・スポーツ","児童遊園・広場","","","","","","","","135.52756","34.7128700000003","児童遊園・広場"
"榎並川第1児童遊園","大阪市都島区都島北通1-23","えなみがわだいいちじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.52934","34.7119200000003","児童遊園・広場"
"榎並川第2児童遊園","大阪市都島区都島北通1-20","えなみがわだいにじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.53037","34.7113800000003","児童遊園・広場"
"榎並川第3児童遊園","大阪市都島区都島北通2-13･15","えなみがわだいさんじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.53115","34.7109828000003","児童遊園・広場"
"御幸東児童遊園","大阪市都島区御幸町2-11","みゆきひがしじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.53514","34.7170200000003","児童遊園・広場"
"高四児童遊園","大阪市都島区御幸町2-12","たかよんじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5333389","34.7173919000003","児童遊園・広場"
"大東さくら児童遊園","大阪市都島区大東町1-10","だいとうさくらじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5308973","34.7228281000003","児童遊園・広場"
"大東第1児童遊園","大阪市都島区大東町2-1","だいとうだいいちじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.52549","34.7230700000003","児童遊園・広場"
"大東第2児童遊園","大阪市都島区大東町3-7","だいとうだいにじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.52725","34.7277000000003","児童遊園・広場"
"大東第3児童遊園","大阪市都島区大東町2-22","だいとうだいさんじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.52893","34.7256600000003","児童遊園・広場"
"大東第4児童遊園","大阪市都島区大東町1-8","だいとうだいよんじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5295721","34.7232531000003","児童遊園・広場"
"都島北通二丁目西児童遊園","大阪市都島区都島北通2-11","みやこじまきたどおりにちょうめにしじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5329502","34.7101691000003","児童遊園・広場"
"都島北通二丁目東児童遊園","大阪市都島区都島北通2-9","みやこじまきたどおりにちょうめひがしじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5340362","34.7096861000003","児童遊園・広場"
"内代小児童遊園","大阪市都島区内代町1-4","うちんだいしょうじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.534778","34.7091829000003","児童遊園・広場"
"内代普通児童遊園","大阪市都島区内代町1-1","うちんだいふつうじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5351169","34.7089281000003","児童遊園・広場"
"片町一丁目児童遊園","大阪市都島区片町1-1","かたまちいっちょうめじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5278938","34.6932719000003","児童遊園・広場"
"片町二丁目児童遊園","大阪市都島区片町2-5","かたまちにちょうめじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.53201","34.6965000000003","児童遊園・広場"
"本三児童遊園","大阪市都島区都島本通3-12","ほんさんじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5289751","34.7071439000003","児童遊園・広場"
"毛馬第1児童遊園","大阪市都島区毛馬町1-2","けまだいいちじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5222641","34.7180532000003","児童遊園・広場"
"毛馬第2児童遊園","大阪市都島区毛馬町1-19","けまだいにじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5215917","34.7199940000003","児童遊園・広場"
"毛馬第3児童遊園","大阪市都島区毛馬町3-7","けまだいさんじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.51826","34.7214900000003","児童遊園・広場"
"毛馬第4児童遊園","大阪市都島区毛馬町4-11","けまだいよんじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5198561","34.7237359000003","児童遊園・広場"
"長居球技場","大阪市東住吉区長居公園1-1","ながいきゅうぎじょう","公園・スポーツ","体育施設","06-6609-5658","06-6609-5657","http://osakashi.opas.jp/genre/soccer/nambu_abenoku_suminoeku_sumiyoshiku_higashisumiyoshiku_hiranoku_nishinariku/kyuugijyou/index.html","","https://www.osaka-heartfulweb.jp/220608.html","","","135.5162419","34.6154716200003","体育施設"
"長居第2陸上競技場","大阪市東住吉区長居公園1-1","ながいだい２りくじょうきょうぎじょう","公園・スポーツ","体育施設","06-6691-2500","06-6691-2502","http://osakashi.opas.jp/chikubetu/nanbu/hisumi/nagairikujo2/index.html","","https://www.osaka-heartfulweb.jp/220606.html","","","135.51861051","34.6112431900003","体育施設"
"長居陸上競技場","大阪市東住吉区長居公園1-1","ながいりくじょうきょうぎじょう","公園・スポーツ","体育施設","06-6691-2500","06-6691-2502","http://osakashi.opas.jp/chikubetu/nanbu/hisumi/nagairikujokyogijo/index.html","","https://www.osaka-heartfulweb.jp/220604.html","","","135.51852491","34.6140316300003","体育施設"
"長居トレーニングセンター","大阪市東住吉区長居公園内（長居陸上競技場内）","ながいとれーにんぐせんたー","公園・スポーツ","体育施設","06-6699-8885","06-6699-8883","http://osakashi.opas.jp/chikubetu/nanbu/hisumi/nagaitre/index.html","","https://www.osaka-heartfulweb.jp/220610.html","","","135.5178942","34.6150529000003","体育施設"
"長居庭球場","大阪市東住吉区長居公園1-1","ながいていきゅうじょう","公園・スポーツ","体育施設","06-6698-1235","06-6698-1291","http://osakashi.opas.jp/chikubetu/nanbu/hisumi/nagaiteikyu/index.html","","https://www.osaka-heartfulweb.jp/220605.html","","","135.515159","34.6139428500003","体育施設"
"長居プール","大阪市東住吉区長居公園1","ながいぷーる","公園・スポーツ","体育施設","06-6609-1580","06-6609-2335","http://osakashi.opas.jp/chikubetu/nanbu/hisumi/pool/index.html","","https://www.osaka-heartfulweb.jp/220607.html","","","135.5203736","34.6142442800003","体育施設"
"長居相撲場","大阪市東住吉区長居公園1-1","ながいすもうじょう","公園・スポーツ","体育施設","06-6691-2500","06-6691-2502","http://osakashi.opas.jp/chikubetu/nanbu/hisumi/sumou/index.html","","https://www.osaka-heartfulweb.jp/220609.html","","","135.5171363","34.6118445200003","体育施設"
"新和会児童遊園","大阪市東住吉区杭全7－13、7－14","しんわかいじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5401","34.6322000000002","児童遊園・広場"
"今五児童遊園","大阪市東住吉区西今川3－16","いまごじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5329","34.6246000000003","児童遊園・広場"
"矢田中高架下児童遊園","大阪市東住吉区矢田2－21先","やたなかこうかしたじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5331","34.6075000000003","児童遊園・広場"
"北田辺・今川高架下児童遊園","大阪市東住吉区北田辺6－24","きたたなべ・いまがわこうかしたじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5303112","34.6284809000003","児童遊園・広場"
"今川・駒三高架下児童遊園","大阪市東住吉区駒川3－20","いまがわ・こまさんこうかしたじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5322","34.6226000000003","児童遊園・広場"
"杭一児童遊園","大阪市東住吉区杭全1－7先","くまいちじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5353","34.6394000000003","児童遊園・広場"
"東田辺児童遊園","大阪市東住吉区東田辺3－18","ひがしたなべじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5299","34.6177000000003","児童遊園・広場"
"育和児童遊園","大阪市東住吉区杭全2－11－9","いくわじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5378","34.6370000000003","児童遊園・広場"
"今林公園","大阪市東住吉区今林4-4","いまばやしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5452391","34.6372719000003","公園"
"杭全西公園","大阪市東住吉区杭全4-3","くまたにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5351782","34.6344311000003","公園"
"育和公園","大阪市東住吉区杭全8-5","","公園・スポーツ","公園","","","","","","街区公園","","135.5422943","34.6332701000003","公園"
"うるし堤公園","大阪市東住吉区今川1-1","","公園・スポーツ","公園","","","","","","街区公園","","135.5344428","34.6310706200003","公園"
"つくし公園","大阪市東住吉区今川4-1","つくしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5338281","34.6295642000003","公園"
"わかば公園","大阪市東住吉区今川4-12","わかばこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5369778","34.6288531000003","公園"
"今川公園","大阪市東住吉区今川4-23","","公園・スポーツ","公園","","","","","","街区公園","","135.53453","34.6268700000003","公園"
"平野白鷺公園","大阪市東住吉区今川6-7","","公園・スポーツ","公園","","","","","","地区公園","","135.5428407","34.6270992400003","公園"
"中野町公園","大阪市東住吉区中野1-8、今川7-15","なかのちょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5356943","34.6225391000003","公園"
"南百済公園","大阪市東住吉区中野3-10","みなみくだらこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5374218","34.6186359000003","公園"
"湯里の森公園","大阪市東住吉区湯里5-7","ゆさとのもりこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5361942","34.6100998000003","公園"
"酒君塚公園","大阪市東住吉区鷹合2-5","さかきみづかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5313723","34.6149110000003","公園"
"鷹合公園","大阪市東住吉区鷹合4-5","たかあいこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.530706","34.6112140000003","公園"
"照ヶ丘矢田公園","大阪市東住吉区照ヶ丘矢田1-16","てるがおかやたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.53465","34.6082640000003","公園"
"矢田住道公園","大阪市東住吉区照ヶ丘矢田3-11","やたすんじこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.534142","34.6037249000003","公園"
"矢田公園","大阪市東住吉区住道矢田1-7","","公園・スポーツ","公園","","","","","","街区公園","","135.53297","34.6015900000003","公園"
"矢田東公園","大阪市東住吉区住道矢田2-11","やたひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.539003","34.6032358000003","公園"
"西浦池グラウンド","大阪市東住吉区住道矢田3-9","にしうらいけぐらうんど","公園・スポーツ","公園","","","","","","","","135.5364","34.5995000000003","公園"
"矢田河原田公園","大阪市東住吉区住道矢田6-8","やたかわはらだこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5416582","34.6068060000003","公園"
"矢田部公園","大阪市東住吉区矢田1-22","やたべこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5298496","34.6067890000003","公園"
"矢田中公園","大阪市東住吉区矢田3-5","やたなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5283331","34.6043778000003","公園"
"矢田中中央公園","大阪市東住吉区矢田4-10","やたなかちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5314033","34.6031308000003","公園"
"大和川東公園","大阪市東住吉区矢田5-5、6-13","やまとがわひがしこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.5289327","34.5981108000003","公園"
"矢田6公園","大阪市東住吉区矢田6-9","やた６こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5314168","34.6014472000003","公園"
"枯木南公園","大阪市東住吉区矢田7-6","かれきみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5285999","34.5954310000003","公園"
"公園南小公園","大阪市東住吉区公園南矢田2-2","こうえんみなみしょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5229748","34.6047830000003","公園"
"矢田西公園","大阪市東住吉区公園南矢田3-17","やたにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5255357","34.6003192000003","公園"
"枯木町公園","大阪市東住吉区公園南矢田4-22","かれきちょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5249637","34.5977219000003","公園"
"田辺中公園","大阪市東住吉区田辺6-9","たなべなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5285392","34.6256250000003","公園"
"東田辺さくら公園","大阪市東住吉区東田辺1-11","ひがしたなべさくらこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5287831","34.6223392000003","公園"
"東田辺公園","大阪市東住吉区東田辺1-16","ひがしたなべこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5271891","34.6216938000003","公園"
"東田辺中央公園","大阪市東住吉区東田辺3-4","ひがしたなべちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5287191","34.6185472000003","公園"
"山坂公園","大阪市東住吉区山坂2-7","","公園・スポーツ","公園","","","","","","街区公園","","135.5212711","34.6231671500003","公園"
"桑津北公園","大阪市東住吉区桑津1-12","くわづきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5293861","34.6418221000003","公園"
"桑津公園","大阪市東住吉区桑津3-6","くわづこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.529944","34.6384249000003","公園"
"桑津東公園","大阪市東住吉区桑津4-10","くわづひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5328889","34.6374031000003","公園"
"駒川北公園","大阪市東住吉区駒川1-20","こまがわきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.531028","34.6342219000003","公園"
"駒川公園","大阪市東住吉区駒川2-3","こまがわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5306689","34.6293779000003","公園"
"田辺公園","大阪市東住吉区駒川3-10","たなべこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5307221","34.6257669000003","公園"
"北田辺公園","大阪市東住吉区北田辺1-8","きたたなべこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5239363","34.6366669000003","公園"
"北田辺中公園","大阪市東住吉区北田辺3-6","きたたなべなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5252251","34.6340061000003","公園"
"北田辺4公園","大阪市東住吉区北田辺4-2","きたたなべ４こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.526264","34.6346329000003","公園"
"長居公園","大阪市東住吉区長居公園1-1","","公園・スポーツ","公園","","","","","","運動公園","","135.5224437","34.6128683500003","公園"
"神路運動場","大阪市東成区(神路公園内)","かみじうんどうじょう","公園・スポーツ","体育施設","06-6761-1770","06-6761-1645","","","","http://osakashi.opas.jp/chikubetu/toubu/higashinari/kamijiundojo/index.html","","135.5483188","34.6778890000003","体育施設"
"玉津公園","大阪市東成区玉津1丁目11番","たまつこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5371671","34.6713420000003","公園"
"玉津南公園","大阪市東成区玉津3丁目8番","たまつみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5382208","34.6663406000003","公園"
"西深江公園","大阪市東成区深江南1丁目7番","にしふかえこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5558923","34.6712589000002","公園"
"南深江公園","大阪市東成区深江南2丁目9番","みなみふかえこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5583783","34.6707222000002","公園"
"阪陽公園","大阪市東成区深江北1丁目10番","はんようこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5563032","34.6759058000002","公園"
"深江公園","大阪市東成区深江北2-16","","公園・スポーツ","公園","","","","","","街区公園","","135.5593196","34.6738497100002","公園"
"東深江公園","大阪市東成区深江北3-16","","公園・スポーツ","公園","","","","","","街区公園","","135.5622524","34.6754924600002","公園"
"大今里ふれあい公園","大阪市東成区大今里2丁目35番","おおいまざとふれあいこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5503878","34.6712560000002","公園"
"今里西之口公園","大阪市東成区大今里3丁目17番","いまざとにしのぐちこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5445142","34.6695999000003","公園"
"大今里公園","大阪市東成区大今里4-16","","公園・スポーツ","公園","","","","","","街区公園","","135.5488177","34.6687594900002","公園"
"南中本公園","大阪市東成区大今里西1-6-3","","公園・スポーツ","公園","","","","","","街区公園","","135.5424049","34.6738287100003","公園"
"平戸公園","大阪市東成区大今里西2丁目6番・9番","ひらどこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5402919","34.6701559000003","公園"
"今里南公園","大阪市東成区大今里南1丁目26番","いまざとみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5451691","34.6653812000002","公園"
"大今里南公園","大阪市東成区大今里南4丁目15番","おおいまざとみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5525195","34.6656147000002","公園"
"北中道公園","大阪市東成区中道2丁目13番","きたなかみちこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5397138","34.6788597000002","公園"
"中道中央公園","大阪市東成区中道4丁目5番","なかみちちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5369313","34.6767303000003","公園"
"千間川公園","大阪市東成区中本1丁目1番・2番","せんげんがわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5403465","34.6833031000003","公園"
"北中本公園","大阪市東成区中本2丁目11番","きたなかもとこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5425361","34.6803331000003","公園"
"中本くすのき公園","大阪市東成区中本5丁目2番","なかもとくすのきこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5414332","34.6772954000003","公園"
"東小橋北公園","大阪市東成区東小橋1-9","","公園・スポーツ","公園","","","","","","街区公園","","135.53366","34.6733400000003","公園"
"東小橋公園","大阪市東成区東小橋2-1","","公園・スポーツ","公園","","","","","","近隣公園","","135.5328079","34.6700468300003","公園"
"東成スポーツセンター","大阪市東成区東中本2-11-30","ひがしなりすぽーつせんたー","公園・スポーツ","体育施設","06-6973-5166","06-6973-5176","http://osakashi.opas.jp/chikubetu/toubu/higashinari/higasinarisportscenter/index.html","","https://www.osaka-heartfulweb.jp/140601.html","","","135.5481187","34.6789291300002","体育施設"
"東成トレーニングルーム","大阪市東成区東中本2丁目11番30号","ひがしなりとれーにんぐるーむ","公園・スポーツ","体育施設","06-6972-6123","06-6972-6122","http://osakashi.opas.jp/genre/training/tobu_miyakojimaku_higashinariku_ikunoku_jotoku_tsurumiku/higashinaripooltraning/index.html","","06-6972-6123","","","135.548058","34.6787829000002","体育施設"
"神路公園","大阪市東成区東中本2-12","","公園・スポーツ","公園","","","","","","近隣公園","","135.54832","34.6780400000002","公園"
"東成屋内プール","大阪市東成区東中本2-12","ひがしなりおくないぷーる","公園・スポーツ","体育施設","06-6972-6123","06-6972-6122","http://osakashi.opas.jp/chikubetu/toubu/higashinari/higashinariokunaipool/index.html","","https://www.osaka-heartfulweb.jp/140602.html","","","135.5479726","34.6784809600002","体育施設"
"東中本公園","大阪市東成区東中本3-15","","公園・スポーツ","公園","","","","","","街区公園","","135.54536","34.6761200000002","公園"
"福島スポーツセンター","大阪市福島区吉野3-17-23","ふくしますぽーつせんたー","公園・スポーツ","体育施設","06-6468-0450","06-6468-0451","http://osakashi.opas.jp/genre/indoor/seibu_minatoku_taisyoku_hukushimaku_konohanaku/fukushimasprotscenter/index.html","","https://www.osaka-heartfulweb.jp/030601.html","","","135.472948500001","34.6912527300004","体育施設"
"吉野町運動場","大阪市福島区吉野4-12","よしのちょううんどうじょう","公園・スポーツ","体育施設","06-6312-8121","06-6312-3403","","","","http://osakashi.opas.jp/genre/soccer/seibu_minatoku_taisyoku_hukushimaku_konohanaku/yoshinochoundojo/index.html","","135.470938800001","34.6897110000005","体育施設"
"下福島プール","大阪市福島区福島4-1-82","しもふくしまぷーる","公園・スポーツ","体育施設","06-6444-3450","06-64443452","http://osakashi.opas.jp/genre/swim/seibu_minatoku_taisyoku_hukushimaku_konohanaku/shimofukushimapool/index.html","","https://www.osaka-heartfulweb.jp/030602.html","","","135.482339400001","34.6899061000004","体育施設"
